Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J22 Demons 2 & JMP Minotaurs 1,A,BR,111,66,45,0.5945945945945946,8.60176390744714,10.953679399716972,0.7839718307566108,18.87878787878788,20.555555555555557
J22 Elves 3 & JMP Smashing 2,A,RG,142,79,63,0.5563380281690141,8.591877517027191,10.946045576034582,0.7847226863357967,20.050632911392405,18.365079365079364
J22 Ferocious 4 & J22 Think Again 3,A,UG,129,78,51,0.6046511627906976,8.591679699002585,10.957060108581302,0.788460136526239,19.58974358974359,19.313725490196077
J22 Morbid 2 & J22 Raid 4,A,BR,125,71,54,0.568,8.585735741950673,10.937804394896165,0.7840228843151643,19.225352112676056,18.833333333333332
J22 Unlucky Thirteen & JMP Discarding 1,A,B,123,73,50,0.5934959349593496,8.58523918734478,10.93407344978108,0.7829447541454336,20.0,20.22
J22 Goblins 4 & J22 Multi-Headed 2,A,RG,153,89,64,0.5816993464052288,8.57369094243824,10.93509655774725,0.7871352051030034,16.370786516853933,18.4375
J22 Merfolk 2 & J22 Unlucky Thirteen,A,UB,111,65,46,0.5855855855855856,8.56616032419097,10.918742402240301,0.7841940260164442,18.153846153846153,20.02173913043478
JMP Devilish 4 & JMP Discarding 1,A,BR,118,71,47,0.6016949152542372,8.557147872627707,10.915392140538266,0.786081422636853,18.816901408450704,18.085106382978722
J22 Goblins 4 & JMP Teferi,A,UR,124,62,62,0.5,8.556294001053585,10.918384578439909,0.7873635257954411,17.596774193548388,18.016129032258064
JMP Devilish 4 & JMP Feathered Friends 3,A,WR,127,70,57,0.5511811023622047,8.551126338400515,10.908689655823768,0.785854439141084,18.614285714285714,18.649122807017545
J22 Rats & JMP Minotaurs 1,A,BR,124,73,51,0.5887096774193549,8.545935926845463,10.90819247424196,0.7874188491321655,17.78082191780822,19.96078431372549
J22 Multi-Headed 2 & JMP Wizards 2,A,UG,132,77,55,0.5833333333333334,8.539741265575335,10.899750142493916,0.7866696256395271,19.155844155844157,19.254545454545454
JMP Angels 2 & JMP Minotaurs 1,A,WR,115,68,47,0.591304347826087,8.537589762613418,10.896763067852229,0.7863911017462704,20.58823529411765,18.80851063829787
J22 Go to School 1 & JMP Tree Hugging 4,A,UG,111,69,42,0.6216216216216216,8.537388086843057,10.898843883415012,0.7871519321906516,21.202898550724637,22.38095238095238
J22 Zombies 1 & JMP Garruk,A,BG,123,70,53,0.5691056910569106,8.537353140481509,10.898487259581554,0.7870447063666818,19.242857142857144,19.471698113207548
