Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J22 Inventive 1 & J22 Inventive 3,A,U,23,17,6,0.7391304347826086,18.278476779602325,20.785696214010514,0.8357398114693966,16.41176470588235,21.0
J22 Detective 3 & J22 Fangs 4,A,UB,24,18,6,0.75,18.278170548363562,20.74376664445706,0.8218653653644992,21.72222222222222,17.0
J22 Inventive 2 & J22 Inventive 3,A,U,38,30,8,0.7894736842105263,18.270115415355455,20.784317049050777,0.8380672112317733,18.3,20.5
J22 Blink 1 & J22 Zombies 4,A,WB,30,24,6,0.8,18.267845311531275,20.774128472590426,0.8354277203530501,22.25,22.166666666666668
J22 Fangs 1 & J22 Morbid 2,A,B,35,28,7,0.8,18.262809067523115,20.770868016359742,0.8360196496122093,18.785714285714285,17.428571428571427
J22 Merfolk 1 & J22 Merfolk 3,A,U,40,30,10,0.75,18.261433387666003,20.75208591825836,0.8302175101974525,15.366666666666667,16.7
J22 Dragons 1 & J22 Zombies 4,A,BR,36,27,9,0.75,18.260171990793843,20.771156668993427,0.8369948927331949,17.22222222222222,18.666666666666668
J22 Ferocious 2 & J22 Gigantic 2,A,G,29,23,6,0.7931034482758621,18.258187164239533,20.777824070884257,0.8398789688815742,16.26086956521739,14.5
J22 Dragons 2 & J22 Treasure 2,A,R,33,24,9,0.7272727272727273,18.250200262427217,20.71560435117636,0.8218013629163807,16.833333333333332,17.22222222222222
J22 Fangs 2 & J22 Ferocious 2,A,BG,32,24,8,0.75,18.24598641566366,20.705214782770867,0.8197427890357358,17.875,22.125
J22 Blink 2 & J22 Morbid 1,A,WB,25,20,5,0.8,18.242686527890356,20.7552697882131,0.8375277534409146,23.2,21.2
J22 Boneyard 2 & J22 Cats 4,A,WB,21,16,5,0.7619047619047619,18.240265746108175,20.740936765105836,0.8335570063325538,19.1875,19.4
J22 Detective 3 & J22 Inventive 2,A,U,24,19,5,0.7916666666666666,18.23888206437593,20.76911525589773,0.8434110638406007,18.210526315789473,19.4
J22 Fangs 1 & J22 Holy 2,A,WB,42,33,9,0.7857142857142857,18.232162229808917,20.70815027841701,0.8253293495360305,19.454545454545453,21.88888888888889
J22 Boneyard 2 & J22 Inventive 3,A,UB,29,22,7,0.7586206896551724,18.227960235178998,20.765302083507898,0.8457806161096338,19.40909090909091,20.142857142857142
J22 Blink 1 & J22 Gigantic 2,A,WG,34,26,8,0.7647058823529411,18.218112749402632,20.706564020198584,0.8294837569319842,20.46153846153846,16.625
J22 Fangs 2 & J22 Gross 4,A,B,26,20,6,0.7692307692307693,18.216981158712088,20.708836573147444,0.8306184714784521,20.25,21.666666666666668
J22 Fangs 1 & J22 Fiery 2,A,BR,30,23,7,0.7666666666666667,18.21623251129107,20.72013277549361,0.8346334214008464,18.217391304347824,17.571428571428573
J22 Fangs 3 & J22 Goblins 4,A,BR,22,17,5,0.7727272727272727,18.21300024374109,20.734260579288396,0.8404201118491026,17.58823529411765,20.2
J22 Constellation 1 & J22 Merfolk 2,A,WU,27,21,6,0.7777777777777778,18.209403180489286,20.717644512438056,0.8360804439829232,15.428571428571429,16.5
J22 Cats 4 & J22 Inventive 3,A,WU,47,37,10,0.7872340425531915,18.202846098205704,20.739619453833697,0.8455911185426646,18.783783783783782,18.0
J22 Cruel 4 & J22 Zombies 2,A,B,28,22,6,0.7857142857142857,18.190490200040117,20.67079205517968,0.8267672850465215,18.454545454545453,19.333333333333332
J22 Constellation 1 & J22 Spirits 1,A,W,39,31,8,0.7948717948717948,18.1869756833067,20.700494180038795,0.8378394989106995,16.903225806451612,19.375
J22 Fangs 4 & J22 Think Again 3,A,UB,33,25,8,0.7575757575757576,18.18446346031856,20.652598623420083,0.8227117210338409,20.12,19.25
J22 Fangs 2 & J22 Rats,A,B,30,22,8,0.7333333333333333,18.172504480119354,20.62586887943211,0.8177881331042526,16.545454545454547,16.875
J22 Fangs 4 & J22 Fiery 1,A,BR,32,25,7,0.78125,18.16218680011893,20.65802705436402,0.8319467514150295,19.4,17.142857142857142
J22 Dragons 2 & J22 Treasure 3,A,R,40,31,9,0.775,18.157405489331385,20.65571353239919,0.8327693476892688,16.129032258064516,18.0
J22 Merfolk 1 & J22 Merfolk 4,A,U,31,24,7,0.7741935483870968,18.145424933736436,20.617764141999253,0.824113069420939,16.208333333333332,17.428571428571427
J22 Inventive 2 & J22 Treasure 4,A,UR,19,15,4,0.7894736842105263,18.14119973043653,20.723411249774784,0.8607371731127521,19.333333333333332,18.0
J22 Constellation 2 & J22 Fangs 2,A,WB,33,26,7,0.7878787878787878,18.124695792144557,20.6142053990717,0.829836535642381,18.23076923076923,16.857142857142858
J22 Blink 3 & J22 Vehicles,A,W,27,21,6,0.7777777777777778,18.1209639095672,20.660589775210887,0.8465419552145624,19.80952380952381,23.333333333333332
J22 Blink 3 & J22 Fangs 3,A,WB,32,25,7,0.78125,18.11762612896085,20.63756630073518,0.8399800572581106,19.68,18.857142857142858
J22 Holy 2 & J22 Treasure 1,A,WR,27,21,6,0.7777777777777778,18.112795464465478,20.630432914411244,0.8392124833152553,18.666666666666668,16.5
J22 Dragons 1 & J22 Raid 2,A,R,29,22,7,0.7586206896551724,18.108034244722276,20.56836625786636,0.8201106710480277,19.636363636363637,21.285714285714285
J22 Constellation 1 & J22 Detective 3,A,WU,29,23,6,0.7931034482758621,18.09936524463071,20.614811917742948,0.838482224370745,18.08695652173913,22.666666666666668
J22 Elves 4 & J22 Ferocious 2,A,G,37,26,11,0.7027027027027027,18.096457338618478,20.56233178958093,0.8219581503208169,17.307692307692307,20.454545454545453
J22 Cats 2 & J22 Merfolk 3,A,WU,35,26,9,0.7428571428571429,18.07865615776735,20.559583895560024,0.8269759125975574,17.76923076923077,19.77777777777778
J22 Fangs 1 & J22 Treasure 1,A,BR,34,26,8,0.7647058823529411,18.076571315507785,20.57292078811708,0.832116490869766,17.346153846153847,20.625
J22 Boneyard 1 & J22 Fangs 2,A,B,34,26,8,0.7647058823529411,18.073100938404544,20.581199702570785,0.8360329213887477,20.5,17.125
J22 Detective 1 & J22 Inventive 2,A,U,35,26,9,0.7428571428571429,18.072740138223814,20.530323843720325,0.8191945684988373,20.46153846153846,19.77777777777778
J22 Holy 4 & J22 Inventive 2,A,WU,31,24,7,0.7741935483870968,18.07161521641084,20.578840178242018,0.8357416539437252,22.916666666666668,21.571428571428573
J22 Detective 3 & J22 Spirits 1,A,WU,26,19,7,0.7307692307692307,18.07017378796143,20.570537112385438,0.8334544414746698,19.473684210526315,19.714285714285715
J22 Fangs 2 & J22 Fangs 4,A,B,34,26,8,0.7647058823529411,18.0699234798406,20.578397793233663,0.8361581044643537,17.03846153846154,18.875
J22 Constellation 1 & J22 Holy 1,A,W,33,24,9,0.7272727272727273,18.06034174264844,20.54941076390319,0.8296896737515833,18.125,19.444444444444443
J22 Fangs 4 & J22 Zombies 2,A,B,35,26,9,0.7428571428571429,18.054588527480067,20.516592073543876,0.8206678486879362,19.03846153846154,19.77777777777778
J22 Cruel 1 & J22 Fangs 1,A,B,30,22,8,0.7333333333333333,18.052252674567438,20.539224602315933,0.8289906425828316,17.545454545454547,18.375
J22 Knights & J22 Merfolk 4,A,WU,22,17,5,0.7727272727272727,18.04528466385644,20.615469674560003,0.8567283369011884,17.41176470588235,19.4
J22 Spirits 2 & J22 Urza's,A,WC,36,27,9,0.75,18.04379902207974,20.51436173534603,0.8235209044220959,24.14814814814815,17.77777777777778
J22 Holy 3 & J22 Zombies 1,A,WB,30,22,8,0.7333333333333333,18.04274978277462,20.504738637571307,0.8206629515988949,20.227272727272727,18.875
J22 Boneyard 2 & J22 Zombies 3,A,B,41,31,10,0.7560975609756098,18.030275270467374,20.507072848838277,0.8255991927903006,19.483870967741936,17.7
J22 Raid 1 & J22 Zombies 4,A,BR,28,21,7,0.75,18.0297764770538,20.524464587463093,0.8315627034697638,16.571428571428573,18.0
J22 Fangs 1 & J22 Zombies 4,A,B,37,28,9,0.7567567567567568,18.02106353411137,20.501508273394528,0.8268149130943857,18.428571428571427,14.555555555555555
J22 Fangs 1 & J22 Raid 4,A,BR,34,26,8,0.7647058823529411,18.005828025761545,20.515909535731886,0.8366938366567805,18.76923076923077,17.875
J22 Fangs 1 & J22 Fangs 2,A,B,31,23,8,0.7419354838709677,18.00077475492708,20.468760145044754,0.822661796705892,19.73913043478261,17.75
J22 Elves 3 & J22 Fangs 3,A,BG,32,24,8,0.75,17.998225559175573,20.502332168705962,0.8347022031767958,20.666666666666668,19.0
J22 Inventive 2 & J22 Treasure 1,A,UR,15,11,4,0.7333333333333333,17.99752751042013,20.564562883561187,0.855678457713685,15.636363636363637,18.0
J22 Fangs 2 & J22 Inventive 2,A,UB,27,20,7,0.7407407407407407,17.989780465282347,20.483044336170124,0.8310879569625923,19.8,19.285714285714285
J22 Gigantic 1 & J22 Holy 2,A,WG,25,19,6,0.76,17.989537162170844,20.46030733212985,0.8235900566530027,17.31578947368421,19.0
J22 Fangs 4 & J22 Spirits 2,A,WB,35,27,8,0.7714285714285715,17.987933143186996,20.464733824272194,0.8256002270283993,22.22222222222222,20.125
J22 Experimental 1 & J22 Fangs 1,A,BR,32,23,9,0.71875,17.98756066663679,20.42230255624056,0.811580629867923,20.304347826086957,17.333333333333332
J22 Fangs 4 & J22 Wolves 2,A,BG,37,29,8,0.7837837837837838,17.9818004345959,20.49003770004382,0.8360790884826398,19.75862068965517,18.375
J22 Fangs 3 & J22 Goblins 1,A,BR,23,17,6,0.7391304347826086,17.972024021415177,20.48340416604296,0.8371267148759278,21.235294117647058,16.833333333333332
J22 Cats 1 & J22 Morbid 1,A,WB,33,25,8,0.7575757575757576,17.95549499894704,20.40203748292525,0.8155141613260715,20.88,19.25
J22 Holy 3 & J22 Law 1,A,W,35,26,9,0.7428571428571429,17.951658577044558,20.41829259073966,0.8222113378983676,20.26923076923077,17.666666666666668
J22 Blink 4 & J22 Holy 4,A,W,37,27,10,0.7297297297297297,17.94298606563286,20.404404847094284,0.8204729271538079,22.37037037037037,19.4
J22 Boneyard 2 & J22 Gross 4,A,B,34,25,9,0.7352941176470589,17.93955048312047,20.44106102285876,0.8338368465794302,21.88,18.555555555555557
J22 Constellation 1 & J22 Multi-Headed 2,A,WG,43,33,10,0.7674418604651163,17.939468739762773,20.398425630330323,0.8196522968558498,17.09090909090909,17.6
J22 Gross 3 & J22 Morbid 2,A,B,37,27,10,0.7297297297297297,17.936766083802688,20.37532098796202,0.8128516347197778,20.555555555555557,18.0
J22 Blink 3 & J22 Morbid 2,A,WB,25,18,7,0.72,17.934006227281337,20.40833036661133,0.8247747131099986,22.555555555555557,21.285714285714285
J22 Constellation 2 & J22 Goblins 1,A,WR,31,22,9,0.7096774193548387,17.929022302919403,20.39033751744693,0.8204384048425089,19.181818181818183,16.77777777777778
J22 Merfolk 2 & J22 Treasure 3,A,UR,30,24,6,0.8,17.919358247242382,20.458638458579728,0.8464267371124481,15.708333333333334,20.833333333333332
J22 Ferocious 1 & J22 Holy 4,A,WG,22,16,6,0.7272727272727273,17.918690380422483,20.379923050329296,0.8204108899689381,20.3125,16.833333333333332
J22 Gross 4 & J22 Inventive 2,A,UB,24,18,6,0.75,17.917365106282695,20.41485493347912,0.8324966090654751,19.055555555555557,19.166666666666668
J22 Holy 3 & J22 Inventive 3,A,WU,28,21,7,0.75,17.90844650736842,20.394565759376512,0.8287064173360309,20.523809523809526,20.0
J22 Cats 2 & J22 Constellation 1,A,W,36,26,10,0.7222222222222222,17.89988976491861,20.334421068834985,0.8115104346387922,17.346153846153847,21.1
J22 Fangs 2 & J22 Ferocious 3,A,BG,27,20,7,0.7407407407407407,17.88980597606698,20.368194897021,0.8261296403180057,19.95,16.0
J22 Boneyard 1 & J22 Fangs 1,A,B,29,22,7,0.7586206896551724,17.885304852659843,20.369392539654662,0.8280292289982724,19.727272727272727,19.714285714285715
J22 Holy 2 & J22 Urza's,A,WC,31,24,7,0.7741935483870968,17.88375322889571,20.34124144418368,0.8191627384293231,20.333333333333332,17.0
J22 Holy 3 & J22 Inventive 2,A,WU,24,18,6,0.75,17.883608140157964,20.375341328600044,0.8305777294806931,16.5,18.166666666666668
J22 Boneyard 1 & J22 Merfolk 2,A,UB,36,27,9,0.75,17.88331801889708,20.355866017520597,0.8241826662078393,17.555555555555557,17.11111111111111
J22 Gross 4 & J22 Morbid 1,A,B,27,20,7,0.7407407407407407,17.88119111724965,20.384909232583354,0.834572705111235,21.25,19.142857142857142
J22 Cruel 1 & J22 Zombies 3,A,B,36,26,10,0.7222222222222222,17.88074860511254,20.3433874576557,0.8208796175143872,17.923076923076923,18.7
J22 Cats 1 & J22 Inventive 3,A,WU,29,21,8,0.7241379310344828,17.876816337060024,20.314251035575623,0.8124782328385326,19.238095238095237,16.25
J22 Holy 2 & J22 Inventive 1,A,WU,36,27,9,0.75,17.873657985890432,20.36303967324082,0.8297938957834622,17.77777777777778,19.77777777777778
J22 Fangs 4 & J22 Fiery 3,A,BR,27,21,6,0.7777777777777778,17.872697012030258,20.405111841808548,0.8441382765927629,18.238095238095237,19.166666666666668
J22 Fangs 3 & J22 Rats,A,B,25,18,7,0.72,17.87150821203946,20.325193014512493,0.8178949341576776,21.055555555555557,17.428571428571427
J22 Inventive 3 & J22 Merfolk 2,A,U,36,27,9,0.75,17.87080181254463,20.327918848830045,0.8190390120951381,17.814814814814813,16.77777777777778
J22 Blink 2 & J22 Fangs 1,A,WB,31,23,8,0.7419354838709677,17.869627432653367,20.35934010922074,0.8299042255224578,18.91304347826087,18.375
J22 Raid 1 & J22 Raid 4,A,R,31,23,8,0.7419354838709677,17.860476763820714,20.32628502880484,0.8219360883280423,15.869565217391305,16.5
J22 Cats 3 & J22 Demons 1,A,WB,32,23,9,0.71875,17.85823735871932,20.28513218492663,0.8089649420691039,21.869565217391305,21.22222222222222
J22 Cats 3 & J22 Cats 4,A,W,37,28,9,0.7567567567567568,17.853308864302647,20.378983981600925,0.8418917057660923,17.535714285714285,20.333333333333332
J22 Blink 3 & J22 Go to School 2,A,WU,27,20,7,0.7407407407407407,17.848991934758605,20.368330288661284,0.8397794513008933,22.0,22.428571428571427
J22 Holy 3 & J22 Spirits 1,A,W,30,23,7,0.7666666666666667,17.847184517883896,20.339523077013475,0.830779519709859,20.91304347826087,22.285714285714285
J22 Gigantic 1 & J22 Holy 3,A,WG,34,26,8,0.7647058823529411,17.846974378384367,20.33179153038062,0.8282723839987505,20.192307692307693,18.75
J22 Ferocious 3 & J22 Holy 3,A,WG,36,27,9,0.75,17.84625737153967,20.3382917115821,0.830678113347477,19.962962962962962,19.11111111111111
J22 Constellation 1 & J22 Merfolk 3,A,WU,33,25,8,0.7575757575757576,17.824567325188916,20.29867391357668,0.8247021961292547,16.84,19.5
J22 Holy 2 & J22 Landfall 1,A,WG,37,27,10,0.7297297297297297,17.824223408001735,20.2826450258709,0.819473872623055,18.0,17.3
J22 Dragons 1 & J22 Holy 2,A,WR,30,21,9,0.7,17.823124935935553,20.264669385878392,0.8138481499809468,18.571428571428573,18.444444444444443
J22 Blink 2 & J22 Holy 2,A,W,33,24,9,0.7272727272727273,17.81983874707472,20.301856226456863,0.8273391597940485,19.75,18.555555555555557
J22 Constellation 1 & J22 Merfolk 4,A,WU,39,30,9,0.7692307692307693,17.819319470290083,20.287857247942974,0.8228459258842964,16.7,17.77777777777778
J22 Fangs 2 & J22 Shapeshifters,A,UB,37,27,10,0.7297297297297297,17.81304594728062,20.275121554129477,0.8206918689496191,19.14814814814815,17.1
J22 Fangs 2 & J22 Inventive 4,A,UB,34,25,9,0.7352941176470589,17.805306021114646,20.265942976417477,0.8202123184342769,19.6,17.333333333333332
J22 Inventive 4 & J22 Merfolk 2,A,U,24,18,6,0.75,17.799414479346503,20.281849509315343,0.8274783433229473,17.27777777777778,19.5
J22 Fangs 1 & J22 Zombies 1,A,B,33,24,9,0.7272727272727273,17.79225885754739,20.21464698046119,0.8074627076379328,17.708333333333332,23.666666666666668
J22 Dragons 2 & J22 Fangs 4,A,BR,37,29,8,0.7837837837837838,17.788147187456428,20.303268415590594,0.8383737427113886,18.896551724137932,19.5
J22 Ferocious 4 & J22 Vehicles,A,WG,27,20,7,0.7407407407407407,17.784198988494232,20.25717754803376,0.8243261865131751,16.9,16.571428571428573
J22 Blink 1 & J22 Blink 3,A,W,23,18,5,0.782608695652174,17.782707742903984,20.30602509707461,0.8411057847235424,26.0,21.2
J22 Elves 2 & J22 Fangs 1,A,BG,30,22,8,0.7333333333333333,17.782575354979166,20.246933132398972,0.821452592473269,19.181818181818183,20.125
J22 Blink 1 & J22 Cats 1,A,W,33,24,9,0.7272727272727273,17.76921197797729,20.229110618369248,0.8199662134639867,20.25,19.333333333333332
J22 Ferocious 4 & J22 Morbid 1,A,BG,26,19,7,0.7307692307692307,17.768889166076562,20.236484607179726,0.8225318137010543,21.473684210526315,16.714285714285715
J22 Rats & J22 Treasure 1,A,BR,30,22,8,0.7333333333333333,17.76862236184357,20.220999940890337,0.8174591930155892,18.681818181818183,20.25
J22 Gross 3 & J22 Zombies 2,A,B,31,22,9,0.7096774193548387,17.767085777607537,20.219726613557633,0.8175469453166986,20.954545454545453,25.88888888888889
J22 Constellation 1 & J22 Landfall 1,A,WG,30,21,9,0.7,17.766788928072756,20.218346156445065,0.8171857427907697,18.952380952380953,23.444444444444443
J22 Inventive 3 & J22 Zombies 3,A,UB,30,23,7,0.7666666666666667,17.764845672951974,20.272350317364634,0.8358348814708866,20.0,20.428571428571427
J22 Blink 1 & J22 Blink 4,A,W,28,20,8,0.7142857142857143,17.763000603338885,20.197643551640375,0.81154764943383,21.35,20.75
J22 Gross 2 & J22 Zombies 4,A,B,23,18,5,0.782608695652174,17.759960168785742,20.309825253293297,0.8499550281691852,20.27777777777778,18.4
J22 Fiery 1 & J22 Treasure 4,A,R,25,18,7,0.72,17.7561850826438,20.193352559756526,0.8123891590375751,21.444444444444443,19.142857142857142
J22 Ferocious 3 & J22 Holy 2,A,WG,33,24,9,0.7272727272727273,17.747702251411976,20.191046322951067,0.8144480238463636,18.791666666666668,23.11111111111111
J22 Knights & J22 Spirits 1,A,W,39,29,10,0.7435897435897436,17.74018588610087,20.220145864132718,0.8266533260106154,20.482758620689655,20.7
J22 Blink 1 & J22 Merfolk 2,A,WU,28,21,7,0.75,17.728316818122153,20.20902010371295,0.8269010951969324,19.857142857142858,17.285714285714285
J22 Merfolk 1 & J22 Think Again 3,A,U,26,19,7,0.7307692307692307,17.726073056916754,20.198711428737347,0.8242127906068646,18.210526315789473,18.571428571428573
J22 Inventive 3 & J22 Spirits 1,A,WU,29,21,8,0.7241379310344828,17.723896581138533,20.16164946923594,0.812584296032469,21.238095238095237,16.0
J22 Vehicles & J22 Zombies 4,A,WB,20,15,5,0.75,17.723340535825876,20.21541059960134,0.8306900212584881,16.4,19.0
J22 Fangs 3 & J22 Zombies 4,A,B,38,29,9,0.7631578947368421,17.71144176121348,20.197708354839875,0.8287555312087994,19.24137931034483,19.0
J22 Cats 1 & J22 Wolves 4,A,WG,29,20,9,0.6896551724137931,17.698025174558886,20.161109184382674,0.8210280032745962,20.7,16.666666666666668
J22 Holy 2 & J22 Spirits 1,A,W,32,23,9,0.71875,17.69466062596554,20.15642107520501,0.8205868164131573,18.91304347826087,23.333333333333332
J22 Fangs 2 & J22 Wolves 4,A,BG,33,26,7,0.7878787878787878,17.684786356381892,20.184901977035878,0.8333718735513291,19.807692307692307,17.0
J22 Cats 1 & J22 Cats 3,A,W,31,24,7,0.7741935483870968,17.68222928099958,20.155325782646777,0.8243655005490655,16.916666666666668,25.428571428571427
J22 Demons 1 & J22 Fangs 2,A,B,43,32,11,0.7441860465116279,17.681260501534037,20.12746023327331,0.8153999105797584,18.84375,19.181818181818183
J22 Constellation 1 & J22 Holy 3,A,W,30,22,8,0.7333333333333333,17.680538424190146,20.17858283109738,0.8326814689690779,17.272727272727273,18.625
J22 Fangs 3 & J22 Morbid 1,A,B,39,29,10,0.7435897435897436,17.67768201234924,20.162651401667908,0.8283231297728896,19.93103448275862,23.2
J22 Cruel 1 & J22 Fangs 4,A,B,27,20,7,0.7407407407407407,17.674699288019635,20.142788233398115,0.8226963151261595,17.95,17.0
J22 Fangs 4 & J22 Rats,A,B,36,27,9,0.75,17.672653208224123,20.135966082207418,0.8211042913277646,20.296296296296298,18.666666666666668
J22 Go to School 2 & J22 Merfolk 2,A,U,33,23,10,0.696969696969697,17.671598151669833,20.082589117354757,0.8036636552283081,16.0,20.1
J22 Inventive 1 & J22 Merfolk 1,A,U,27,19,8,0.7037037037037037,17.67058917282734,20.110113785601136,0.8131748709245987,17.263157894736842,14.875
J22 Gross 4 & J22 Vehicles,A,WB,24,17,7,0.7083333333333334,17.668385876436215,20.185776031733035,0.8391300517656067,22.235294117647058,17.857142857142858
J22 Blink 4 & J22 Fangs 4,A,WB,23,17,6,0.7391304347826086,17.65357423042916,20.130723625329168,0.825716464966669,18.764705882352942,16.0
J22 Holy 2 & J22 Law 3,A,W,26,19,7,0.7307692307692307,17.651256817434536,20.09369773542503,0.814146972663498,18.63157894736842,19.857142857142858
J22 Constellation 2 & J22 Demons 2,A,WB,37,27,10,0.7297297297297297,17.649431426051052,20.115423818072784,0.8219974640072442,16.666666666666668,19.1
J22 Inventive 1 & J22 Merfolk 3,A,U,36,26,10,0.7222222222222222,17.649083025321985,20.097941715148522,0.8162862299421787,17.26923076923077,21.8
J22 Fangs 4 & J22 Law 2,A,WB,28,20,8,0.7142857142857143,17.630204864302836,20.069137617678393,0.8129775844585193,18.4,20.625
J22 Blink 3 & J22 Cats 1,A,W,27,21,6,0.7777777777777778,17.629045742994812,20.125312848807084,0.8320890352707578,21.285714285714285,19.833333333333332
J22 Cats 1 & J22 Constellation 2,A,W,31,21,10,0.6774193548387096,17.625022676284683,20.041465394255624,0.8054809059903141,17.428571428571427,20.3
J22 Ferocious 2 & J22 Holy 3,A,WG,31,23,8,0.7419354838709677,17.624314171666775,20.117050891324666,0.8309122398859639,18.608695652173914,22.25
J22 Fangs 2 & J22 Gross 3,A,B,17,13,4,0.7647058823529411,17.618983042293163,20.178347818680678,0.8531215921291716,20.76923076923077,21.75
