Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J22 Constellation 1 & J22 Constellation 1,S,W,151,123,28,0.8145695364238411,15.182326567358457,17.789145280124487,0.8689395709220099,16.24390243902439,18.571428571428573
J22 Merfolk 2 & J22 Merfolk 2,S,U,195,164,31,0.841025641025641,14.767599374193713,17.40334180290522,0.8785808095705024,15.164634146341463,16.806451612903224
J22 Fangs 1 & J22 Fangs 1,S,B,163,135,28,0.8282208588957055,14.41561353456864,16.956565648402513,0.8469840379446242,17.703703703703702,16.535714285714285
J22 Holy 4 & J22 Holy 4,A,W,153,109,44,0.7124183006535948,12.536671055554248,15.000999037290027,0.8214426605785933,20.192660550458715,20.863636363636363
J22 Zombies 4 & J22 Zombies 4,A,B,161,117,44,0.7267080745341615,12.346151780629256,14.794950496648523,0.8162662386730891,16.854700854700855,17.15909090909091
J22 Rats & J22 Rats,A,B,171,123,48,0.7192982456140351,12.346103004865524,14.813973070899026,0.8226233553445007,18.349593495934958,17.666666666666668
J22 Inventive 3 & J22 Inventive 3,A,U,157,116,41,0.7388535031847133,12.170499274199404,14.610645505640978,0.8133820771471915,17.74137931034483,17.902439024390244
J22 Fangs 3 & J22 Fangs 3,A,B,172,123,49,0.7151162790697675,12.143029646631552,14.591250268137255,0.8160735405019008,18.5609756097561,17.122448979591837
J22 Fangs 2 & J22 Fangs 2,A,B,166,117,49,0.7048192771084337,11.952024081099212,14.378424030453886,0.8087999831182244,17.418803418803417,16.693877551020407
J22 Urza's & J22 Urza's,A,C,160,112,48,0.7,11.873515855222589,14.315572748970329,0.8140189645825799,21.508928571428573,19.229166666666668
J22 Boneyard 2 & J22 Boneyard 2,A,B,159,108,51,0.6792452830188679,11.792584810709073,14.21652044815619,0.8079785458157058,18.444444444444443,18.058823529411764
J22 Constellation 2 & J22 Constellation 2,A,W,161,119,42,0.7391304347826086,11.722920475127484,14.16533508792791,0.8141382042668086,16.58823529411765,16.738095238095237
J22 Fangs 4 & J22 Fangs 4,A,B,153,105,48,0.6862745098039216,11.632735268439458,14.057979254946519,0.8084146621690201,17.676190476190477,18.8125
J22 Holy 2 & J22 Holy 2,A,W,171,118,53,0.6900584795321637,11.439331477736246,13.845810914913464,0.8021598123924062,17.661016949152543,17.50943396226415
J22 Cats 1 & J22 Cats 1,A,W,175,119,56,0.68,11.346922455990645,13.77419809400833,0.8090918793392284,17.41176470588235,19.75
J22 Merfolk 4 & J22 Merfolk 4,A,U,174,119,55,0.6839080459770115,11.15987937248147,13.57653309122293,0.8055512395804864,15.033613445378151,16.145454545454545
J22 Dragons 2 & J22 Dragons 2,A,R,168,108,60,0.6428571428571429,11.077398246430857,13.47403062490289,0.7988774594906772,16.89814814814815,17.266666666666666
J22 Merfolk 1 & J22 Merfolk 1,A,U,182,123,59,0.6758241758241759,11.065715863648126,13.46477013276577,0.799684756372548,15.439024390243903,16.338983050847457
J22 Merfolk 3 & J22 Merfolk 3,A,U,157,107,50,0.6815286624203821,10.84990819804515,13.262022273519184,0.8040380251580115,15.355140186915888,17.5
J22 Inventive 1 & J22 Inventive 1,A,U,168,112,56,0.6666666666666666,10.76879262629097,13.206714746124256,0.8126407066110952,17.580357142857142,18.232142857142858
J22 Zombies 3 & J22 Zombies 3,A,B,179,111,68,0.6201117318435754,10.76045464556592,13.164714345295337,0.8014198999098057,18.864864864864863,18.676470588235293
J22 Inventive 2 & J22 Inventive 2,A,U,155,100,55,0.6451612903225806,10.631827376083779,13.048132252370603,0.8054349587622749,20.28,17.581818181818182
J22 Raid 1 & J22 Raid 1,A,R,181,112,69,0.6187845303867403,10.441973159310995,12.837596421149836,0.7985410872796135,15.607142857142858,17.057971014492754
J22 Raid 4 & J22 Raid 4,A,R,150,90,60,0.6,10.429798653105678,12.822493706148764,0.7975650176810288,15.966666666666667,17.566666666666666
J22 Zombies 1 & J22 Zombies 1,A,B,148,90,58,0.6081081081081081,10.335035767807042,12.729705586559756,0.7982232729175717,18.155555555555555,19.948275862068964
J22 Wolves 4 & J22 Wolves 4,A,G,153,90,63,0.5882352941176471,10.281413687676377,12.697763461667673,0.8054499246637651,18.633333333333333,16.88888888888889
J22 Demons 2 & J22 Demons 2,A,B,190,108,82,0.5684210526315789,10.17340014869168,12.533953343142905,0.7868510648170749,16.76851851851852,17.048780487804876
J22 Treasure 1 & J22 Treasure 1,B,R,164,95,69,0.5792682926829268,10.11444277259898,12.53076639121075,0.805441206203923,17.042105263157893,18.666666666666668
J22 Elves 3 & J22 Elves 3,B,G,152,93,59,0.6118421052631579,10.04867485076344,12.448691739974059,0.800005629736873,19.591397849462364,16.322033898305083
J22 Ferocious 4 & J22 Ferocious 4,B,G,185,104,81,0.5621621621621622,10.008222587803063,12.396701611613858,0.7961596746035984,17.625,17.135802469135804
J22 Multi-Headed 2 & J22 Multi-Headed 2,B,G,167,98,69,0.5868263473053892,9.999193137907161,12.386209656981393,0.7956721730247439,16.122448979591837,15.695652173913043
J22 Vehicles & J22 Vehicles,B,W,153,92,61,0.6013071895424836,9.968265631518204,12.369083420063035,0.8002725961816105,17.456521739130434,17.672131147540984
J22 Ferocious 2 & J22 Ferocious 2,B,G,147,87,60,0.5918367346938775,9.952117797791265,12.319785764948287,0.7892226557190073,16.379310344827587,17.033333333333335
J22 Zombies 2 & J22 Zombies 2,B,B,146,84,62,0.5753424657534246,9.813413406538825,12.196555027054474,0.7943805401718832,18.904761904761905,19.887096774193548
J22 Spirits 1 & J22 Spirits 1,B,W,143,86,57,0.6013986013986014,9.769904624992591,12.145931209213067,0.7920088614068251,21.197674418604652,22.12280701754386
J22 Cats 4 & J22 Cats 4,B,W,196,118,78,0.6020408163265306,9.693347266349193,12.086476119578002,0.7977096177429366,17.1864406779661,20.794871794871796
J22 Treasure 2 & J22 Treasure 2,B,R,156,97,59,0.6217948717948718,9.636339542569486,12.0218373998401,0.795165952423538,17.8659793814433,19.152542372881356
J22 Gross 4 & J22 Gross 4,B,B,190,107,83,0.5631578947368421,9.614832866064212,12.017953682397247,0.8010402721110116,21.91588785046729,18.903614457831324
J22 Goblins 4 & J22 Goblins 4,B,R,158,92,66,0.5822784810126582,9.564273227585065,11.951637052194329,0.7957879415364211,15.380434782608695,17.893939393939394
J22 Wolves 1 & J22 Wolves 1,B,G,195,109,86,0.558974358974359,9.507873198219075,11.882773344555291,0.7916333821120719,18.98165137614679,19.069767441860463
J22 Demons 1 & J22 Demons 1,B,B,172,104,68,0.6046511627906976,9.457135171525483,11.857181669390316,0.800015499288278,19.375,18.63235294117647
J22 Elves 1 & J22 Elves 1,B,G,210,115,95,0.5476190476190477,9.413203635570333,11.791192147989992,0.7926628374732195,17.63478260869565,19.36842105263158
J22 Knights & J22 Knights,B,W,179,101,78,0.5642458100558659,9.395897473281998,11.773160143806248,0.79242089017475,19.247524752475247,17.628205128205128
J22 Goblins 1 & J22 Goblins 1,B,R,170,94,76,0.5529411764705883,9.348513215440484,11.734647718999845,0.7953781678531203,17.585106382978722,18.105263157894736
J22 Gigantic 2 & J22 Gigantic 2,B,G,175,102,73,0.5828571428571429,9.337151331882428,11.72413923848048,0.795662635532684,19.068627450980394,19.28767123287671
J22 Holy 3 & J22 Holy 3,B,W,180,103,77,0.5722222222222222,9.33251352492174,11.70921662447289,0.79223436651705,19.92233009708738,18.61038961038961
J22 Gigantic 1 & J22 Gigantic 1,B,G,146,85,61,0.5821917808219178,9.271641065377333,11.664491734160135,0.7976168895942676,17.611764705882354,18.147540983606557
J22 Detective 3 & J22 Detective 3,B,U,176,101,75,0.5738636363636364,9.22263278131661,11.614648859007168,0.7973386925635192,20.237623762376238,17.453333333333333
J22 Blink 1 & J22 Blink 1,B,W,137,80,57,0.583941605839416,9.221367648386611,11.612187868882744,0.796940073498711,23.0125,20.789473684210527
J22 Cats 2 & J22 Cats 2,B,W,164,90,74,0.5487804878048781,9.134287839760205,11.49046218767145,0.7853914493037483,18.166666666666668,20.054054054054053
J22 Gross 3 & J22 Gross 3,B,B,174,92,82,0.5287356321839081,9.04106114683213,11.41683726583498,0.79192537300095,21.043478260869566,21.170731707317074
J22 Morbid 2 & J22 Morbid 2,B,B,164,92,72,0.5609756097560976,9.016300614411408,11.413943790587213,0.7992143920586017,20.695652173913043,18.86111111111111
J22 Dragons 1 & J22 Dragons 1,B,R,181,97,84,0.5359116022099447,8.923890448014525,11.294158033693533,0.7900891952263359,17.536082474226806,17.464285714285715
J22 Gross 1 & J22 Gross 1,B,B,157,84,73,0.535031847133758,8.792524624804887,11.179749786687758,0.7957417206276236,19.63095238095238,19.904109589041095
J22 Wolves 2 & J22 Wolves 2,B,G,165,89,76,0.5393939393939394,8.786976798886583,11.17588648827842,0.7963032297972791,18.876404494382022,17.723684210526315
J22 Fiery 1 & J22 Fiery 1,B,R,168,90,78,0.5357142857142857,8.733999803589988,11.11274520500774,0.7929151338059177,19.166666666666668,18.846153846153847
J22 Blink 2 & J22 Blink 2,B,W,163,93,70,0.5705521472392638,8.718866063991277,11.11234725174217,0.7978270625836313,21.129032258064516,18.614285714285714
J22 Morbid 1 & J22 Morbid 1,B,B,147,78,69,0.5306122448979592,8.653334006948956,11.02353263448397,0.7900662091783378,20.08974358974359,20.144927536231883
J22 Treasure 3 & J22 Treasure 3,B,R,166,86,80,0.5180722891566265,8.5847376854095,10.940271574183441,0.7851779629246467,18.046511627906977,18.2125
J22 Blink 3 & J22 Blink 3,B,W,179,89,90,0.4972067039106145,8.512669792936206,10.893221805115452,0.7935173373930821,22.415730337078653,19.988888888888887
J22 Ferocious 1 & J22 Ferocious 1,B,G,176,97,79,0.5511363636363636,8.501653751534338,10.860777135665797,0.7863744613771533,16.082474226804123,16.468354430379748
J22 Insects 3 & J22 Insects 3,B,G,171,92,79,0.5380116959064327,8.444653170072119,10.82649968095522,0.7939488369610335,18.108695652173914,19.82278481012658
J22 Ferocious 3 & J22 Ferocious 3,B,G,176,85,91,0.48295454545454547,8.407025295265012,10.794906153722417,0.7959602861524685,16.352941176470587,17.923076923076923
J22 Blink 4 & J22 Blink 4,B,W,151,78,73,0.5165562913907285,8.346372916123729,10.736586218002067,0.7967377672927793,20.666666666666668,18.945205479452056
J22 Boneyard 1 & J22 Boneyard 1,B,B,179,91,88,0.5083798882681564,8.18440387873996,10.563169617076877,0.7929219127789721,19.0989010989011,18.84090909090909
J22 Goblins 2 & J22 Goblins 2,B,R,168,85,83,0.5059523809523809,8.170938764211254,10.53572016345454,0.7882604664144285,14.658823529411764,17.83132530120482
