Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J25 Healers 3,S,W,2776,1937,839,0.6977665706051873,9.60399857448045,12.495274850976953,0.963758758832168,18.75735673722251,20.473182359952325
J25 Healers 2,S,W,2710,1834,876,0.6767527675276753,8.762322146319717,11.660447413572076,0.9660417557507862,18.744274809160306,19.269406392694062
J25 Healers 1,S,W,2817,1800,1017,0.6389776357827476,7.5655829127398775,10.416106779564812,0.9501746222749781,18.57777777777778,20.34414945919371
J25 Enchanted 4,S,W,2691,1710,981,0.6354515050167224,7.552346942233537,10.406925499555594,0.9515261857740189,18.898245614035087,19.07033639143731
J25 Healers 4,A,W,2768,1750,1018,0.6322254335260116,7.299546384506458,10.15211552568551,0.950856380393017,20.061714285714285,21.148330058939095
J25 Soaring 3,A,U,2737,1708,1029,0.6240409207161125,7.4651559576344875,10.314313417602364,0.9497191533226255,17.543911007025763,18.472303206997086
J25 Dinosaurs 1,A,G,2784,1693,1091,0.608117816091954,5.853288740726396,8.695854813754659,0.9475220243427545,18.26520968694625,18.152153987167736
J25 Enchanted 3,A,W,2790,1688,1102,0.6050179211469534,7.0401864495282975,9.884679590646188,0.9481643803726304,19.708530805687204,19.321234119782215
J25 Prideful,A,W,2670,1612,1058,0.6037453183520599,5.637508921091486,8.492444076402586,0.9516450517703666,17.482630272952854,19.763705103969755
J25 Stalwart 4,A,W,2658,1603,1055,0.6030850263355907,7.276104007577299,10.126520791260221,0.9501389278943074,18.716781035558327,18.90616113744076
J25 Legion 2,A,W,2695,1615,1080,0.5992578849721707,6.571413175461576,9.403656448370288,0.9440810909695709,18.277399380804955,18.87962962962963
J25 Angels 1,A,W,2725,1632,1093,0.5988990825688073,6.857100976548138,9.705427152293758,0.9494420585818734,18.61764705882353,18.942360475754803
J25 Legion 1,A,W,2637,1571,1066,0.5957527493363671,6.733681473093623,9.58365658782506,0.9499917049104788,17.58497772119669,18.692307692307693
J25 Soaring 2,A,U,2763,1645,1118,0.5953673543250091,6.058729405639283,8.90104690663413,0.9474391669982826,17.86504559270517,17.74865831842576
