Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J22 Fangs 1,S,B,2688,1761,927,0.6551339285714286,10.527988188732012,13.451053381003357,0.9743550640904481,18.92333901192504,18.485436893203882
J22 Merfolk 2,S,U,2637,1720,917,0.6522563519150549,7.789706151137752,10.658318311803185,0.9562040535551447,17.712790697674418,18.920392584514723
J22 Holy 2,S,W,2763,1789,974,0.6474846181686572,9.152512794722622,12.044813743027918,0.9641003161017655,19.151481274455,19.417864476386036
J22 Fangs 3,S,B,2709,1733,976,0.639719453672942,5.324230181170556,8.161576858510639,0.9457822257800275,19.151759953837278,19.30327868852459
J22 Fangs 2,S,B,2691,1718,973,0.6384243775548123,8.835743035885628,11.723149956356668,0.9624689734903467,19.144935972060537,18.817060637204523
J22 Fangs 4,S,B,2711,1707,1004,0.6296569531538178,7.079034134837496,9.923452573329405,0.9481394794973029,19.025190392501464,18.96812749003984
J22 Constellation 1,S,W,2701,1692,1009,0.6264346538319141,6.994802567584447,9.830268184474527,0.9451552056300265,18.539598108747043,19.647175421209116
J22 Holy 3,S,W,2712,1659,1053,0.6117256637168141,6.840982862054239,9.69094340991346,0.9499868492864071,20.059071729957807,19.666666666666668
J22 Inventive 1,S,U,2651,1599,1052,0.6031686156167484,7.673414270413307,10.512896941526725,0.9464942237044726,18.92620387742339,19.24144486692015
J22 Holy 4,A,W,2721,1626,1095,0.597574421168688,5.5979137098980205,8.433030352217685,0.9450388807732215,20.77921279212792,21.07123287671233
J22 Inventive 3,A,U,2818,1677,1141,0.5951029098651526,7.0382398797419095,9.871900495372692,0.9445535385435944,19.369707811568276,18.704645048203332
J22 Merfolk 4,A,U,2773,1629,1144,0.5874504147133068,5.928204974326224,8.768697836030798,0.9468309539015247,17.756906077348066,18.512237762237763
J22 Constellation 2,A,W,2735,1606,1129,0.5872029250457038,6.870643049688569,9.714154621571865,0.9478371906277652,18.79701120797011,19.031886625332152
J22 Inventive 2,A,U,2693,1558,1135,0.5785369476420349,7.601632744664919,10.446438279571712,0.9482685116355977,19.34916559691913,19.397356828193832
J22 Merfolk 1,A,U,2765,1595,1170,0.5768535262206148,6.338690419417468,9.170834137776325,0.9440479061196189,17.482758620689655,18.40940170940171
J22 Zombies 4,A,B,2705,1553,1152,0.5741219963031423,6.014186872916265,8.8456752329764,0.9438294533533786,19.1809401159047,19.028645833333332
J22 Blink 1,A,W,2725,1564,1161,0.5739449541284404,7.105426343515587,9.975008340773057,0.9565273324191564,21.31841432225064,20.697674418604652
J22 Demons 1,A,B,2624,1492,1132,0.5685975609756098,6.370419089628799,9.202997836555381,0.9441929156421941,19.297587131367294,19.65017667844523
