Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J25 Armed 2 & J25 Healers 1,S,W,17,17,0,1.0,37.8992644573096,43.66836485876723,1.923033467152543,15.705882352941176,NaN
J25 Healers 3 & J25 Vampires 4,S,WB,19,18,1,0.9473684210526315,34.10532861672521,37.379808968721846,1.0914934506655463,24.11111111111111,19.0
J25 Dinosaurs 1 & J25 Explorers 3,S,G,16,15,1,0.9375,34.0045815156777,36.98896868654124,0.9947957236211795,15.933333333333334,18.0
J25 Dinosaurs 1 & J25 Grave Robbers 4,S,BG,20,19,1,0.95,33.76254556487066,36.841893770036,1.0264494017217785,20.0,15.0
J25 Healers 1 & J25 Healers 4,S,W,22,21,1,0.9545454545454546,33.66405594328278,36.81072123933131,1.048888432016175,17.142857142857142,35.0
J25 Healers 1 & J25 Healers 2,S,W,16,15,1,0.9375,33.56239872063076,36.54946465906177,0.9956886461436705,18.133333333333333,25.0
J25 Armed 3 & J25 Enchanted 4,S,W,23,21,2,0.9130434782608695,33.349579433286614,36.27177232562496,0.9740642974461141,18.142857142857142,25.5
J25 Giddyap & J25 Healers 2,S,W,18,17,1,0.9444444444444444,33.29309368375795,36.42405990915438,1.0436554084654768,17.41176470588235,36.0
J25 Healers 2 & J25 Healers 4,S,W,25,23,2,0.92,33.07527719619484,35.98778608576882,0.9708362965246585,17.782608695652176,26.0
J25 Armed 3 & J25 Healers 3,S,W,21,19,2,0.9047619047619048,32.96691235541856,35.98479162201662,1.0059597555326891,17.473684210526315,19.5
J25 Healers 3 & J25 Legion 1,S,W,24,22,2,0.9166666666666666,32.94143075761478,35.76807874981915,0.9422159974014563,16.59090909090909,21.5
J25 Bookworms 4 & J25 Healers 1,S,WU,18,16,2,0.8888888888888888,32.91641856717671,35.70350258160409,0.9290280048091256,19.4375,23.0
J25 Armed 3 & J25 Stalwart 2,S,W,14,13,1,0.9285714285714286,32.8233567584804,35.82397320595727,1.0002054824922897,18.153846153846153,21.0
J25 Healers 4 & J25 Stalwart 3,S,W,16,14,2,0.875,32.71035812746032,35.53625732811984,0.9419664002198394,18.285714285714285,17.5
J25 Landfall 2 & J25 Stalwart 4,S,WG,25,23,2,0.92,32.68262271941614,35.475486985565084,0.930954755382983,20.304347826086957,15.5
J25 Healers 1 & J25 Soaring 2,S,WU,13,12,1,0.9230769230769231,32.355538604849386,35.346402654965345,0.9969546833719858,19.75,16.0
J25 Dinosaurs 1 & J25 Stalwart 2,S,WG,19,17,2,0.8947368421052632,32.247195598635976,35.179184483922114,0.9773296284287118,20.0,25.5
J25 Enchanted 4 & J25 Healers 1,S,W,24,22,2,0.9166666666666666,32.1525170889998,34.97154027122986,0.9396743940766873,16.045454545454547,17.0
J25 Goblins 2 & J25 Goblins 4,S,R,16,15,1,0.9375,32.10760127711187,35.00391310064216,0.9654372745100956,14.066666666666666,21.0
J25 Healers 3 & J25 Ne'er-do-wells 2,S,WB,26,24,2,0.9230769230769231,32.068941691088185,34.95274388908191,0.9612673993312424,18.583333333333332,19.0
